,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
539,2019-06-24,3561.782287728268,3713.8497951615577,6800.463062740045,3561.782287728268,3561.782287728268,1702.7193733376594,1702.7193733376594,1702.7193733376594,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382675835,16.646724382675835,16.646724382675835,1223.480732719278,1223.480732719278,1223.480732719278,0.0,0.0,0.0,5264.501661065928
540,2019-06-25,3562.8464045864143,3732.406369766267,6884.102363656278,3562.8464045864143,3562.8464045864143,1665.8468068668976,1665.8468068668976,1665.8468068668976,462.59191623570547,462.59191623570547,462.59191623570547,-11.26090933774025,-11.26090933774025,-11.26090933774025,1214.5157999689322,1214.5157999689322,1214.5157999689322,0.0,0.0,0.0,5228.693211453312
541,2019-06-26,3563.9105214445613,3683.287494692595,6811.174763115568,3563.9105214445613,3563.9105214445613,1662.9614863147833,1662.9614863147833,1662.9614863147833,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201013372,-4.39359201013372,-4.39359201013372,1204.7631620892116,1204.7631620892116,1204.7631620892116,0.0,0.0,0.0,5226.872007759344
542,2019-06-27,3564.9746383027077,3798.0459519895057,6782.886030650593,3564.9746383027077,3564.9746383027077,1679.688855263307,1679.688855263307,1679.688855263307,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364197367,22.468361364197367,22.468361364197367,1194.628577663404,1194.628577663404,1194.628577663404,0.0,0.0,0.0,5244.663493566015
543,2019-06-28,3566.0387551608546,3575.910594808107,6829.026486596642,3566.0387551608546,3566.0387551608546,1612.5250704773705,1612.5250704773705,1612.5250704773705,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457630647,-34.59503457630647,-34.59503457630647,1184.5281888179716,1184.5281888179716,1184.5281888179716,0.0,0.0,0.0,5178.563825638225
544,2019-06-29,3567.102872019001,3597.672966688996,6881.305492799239,3567.102872019001,3567.102872019001,1623.4384496842817,1623.4384496842817,1623.4384496842817,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617640628,-14.026900617640628,-14.026900617640628,1174.873434066217,1174.873434066217,1174.873434066217,0.0,0.0,0.0,5190.541321703283
545,2019-06-30,3568.1669888771476,3616.342000677084,6732.659241647227,3568.1669888771476,3568.1669888771476,1653.809661160057,1653.809661160057,1653.809661160057,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794787143,25.161350794787143,25.161350794787143,1166.0563941295643,1166.0563941295643,1166.0563941295643,0.0,0.0,0.0,5221.976650037204
546,2019-07-01,3569.2311057352945,3650.5079919727873,6727.176981946133,3569.2311057352945,3569.2311057352945,1637.6746760097253,1637.6746760097253,1637.6746760097253,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382696938,16.646724382696938,16.646724382696938,1158.4360353913228,1158.4360353913228,1158.4360353913228,0.0,0.0,0.0,5206.905781745019
547,2019-07-02,3570.295222593441,3733.451906548044,6694.993750195026,3570.295222593441,3570.295222593441,1603.6567867706544,1603.6567867706544,1603.6567867706544,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337716006,-11.260909337716006,-11.260909337716006,1152.3257798726652,1152.3257798726652,1152.3257798726652,0.0,0.0,0.0,5173.952009364095
548,2019-07-03,3571.359339451588,3646.063709798786,6680.386821705376,3571.359339451588,3571.359339451588,1606.1811064835852,1606.1811064835852,1606.1811064835852,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010116811,-4.393592010116811,-4.393592010116811,1147.9827822579966,1147.9827822579966,1147.9827822579966,0.0,0.0,0.0,5177.540445935173
549,2019-07-04,3572.423456309734,3760.182279484008,6783.002138253226,3572.423456309734,3572.423456309734,1630.6595127497264,1630.6595127497264,1630.6595127497264,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364175685,22.468361364175685,22.468361364175685,1145.5992351498453,1145.5992351498453,1145.5992351498453,0.0,0.0,0.0,5203.08296905946
550,2019-07-05,3573.4875731678803,3650.462695114556,6705.20128733367,3573.4875731678803,3573.4875731678803,1573.292836993619,1573.292836993619,1573.292836993619,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576300684,-34.595034576300684,-34.595034576300684,1145.295955334214,1145.295955334214,1145.295955334214,0.0,0.0,0.0,5146.780410161499
551,2019-07-06,3574.5516900260272,3536.8993518056686,6824.024115183441,3574.5516900260272,3574.5516900260272,1595.683444177243,1595.683444177243,1595.683444177243,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617570288,-14.026900617570288,-14.026900617570288,1147.118428559108,1147.118428559108,1147.118428559108,0.0,0.0,0.0,5170.235134203271
552,2019-07-07,3575.6158068841733,3660.5102442328093,6862.822989389006,3575.6158068841733,3575.6158068841733,1638.7886775796744,1638.7886775796744,1638.7886775796744,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794827975,25.161350794827975,25.161350794827975,1151.035410549141,1151.035410549141,1151.035410549141,0.0,0.0,0.0,5214.404484463847
553,2019-07-08,3576.6801833847535,3712.0069992651315,6734.648087535256,3576.6801833847535,3576.6801833847535,1636.1787407740492,1636.1787407740492,1636.1787407740492,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382735584,16.646724382735584,16.646724382735584,1156.9401001556082,1156.9401001556082,1156.9401001556082,0.0,0.0,0.0,5212.858924158802
554,2019-07-09,3577.7445598853333,3557.8343148357494,6721.779963431441,3577.7445598853333,3577.7445598853333,1615.9848261104376,1615.9848261104376,1615.9848261104376,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337709707,-11.260909337709707,-11.260909337709707,1164.653819212442,1164.653819212442,1164.653819212442,0.0,0.0,0.0,5193.729385995771
555,2019-07-10,3578.8089363859126,3733.3820062260634,6841.55556788379,3578.8089363859126,3578.8089363859126,1632.130379506648,1632.130379506648,1632.130379506648,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010099911,-4.393592010099911,-4.393592010099911,1173.9320552810423,1173.9320552810423,1173.9320552810423,0.0,0.0,0.0,5210.93931589256
556,2019-07-11,3579.873312886493,3654.8736952881595,6825.204434275755,3579.873312886493,3579.873312886493,1669.5329280211017,1669.5329280211017,1669.5329280211017,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364164984,22.468361364164984,22.468361364164984,1184.472650421231,1184.472650421231,1184.472650421231,0.0,0.0,0.0,5249.406240907594
557,2019-07-12,3580.9376893870726,3643.562036748971,6793.921959527625,3580.9376893870726,3580.9376893870726,1623.9227352200571,1623.9227352200571,1623.9227352200571,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576277136,-34.595034576277136,-34.595034576277136,1195.9258535606289,1195.9258535606289,1195.9258535606289,0.0,0.0,0.0,5204.86042460713
558,2019-07-13,3582.0020658876524,3696.863040747545,6818.402775187574,3582.0020658876524,3582.0020658876524,1656.4709135451967,1656.4709135451967,1656.4709135451967,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617637931,-14.026900617637931,-14.026900617637931,1207.9058979271292,1207.9058979271292,1207.9058979271292,0.0,0.0,0.0,5238.472979432849
559,2019-07-14,3583.066442388232,3605.989734837589,6824.661824186308,3583.066442388232,3583.066442388232,1707.7569869935076,1707.7569869935076,1707.7569869935076,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079480001,25.16135079480001,25.16135079480001,1220.0037199630024,1220.0037199630024,1220.0037199630024,0.0,0.0,0.0,5290.8234293817395
560,2019-07-15,3584.130818888812,3680.114940428188,6950.951795144609,3584.130818888812,3584.130818888812,1711.039044064645,1711.039044064645,1711.039044064645,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438284137,16.64672438284137,16.64672438284137,1231.8004034460978,1231.8004034460978,1231.8004034460978,0.0,0.0,0.0,5295.169862953457
561,2019-07-16,3585.195195389392,3828.7877934469593,6956.618622214933,3585.195195389392,3585.195195389392,1694.2119200107456,1694.2119200107456,1694.2119200107456,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337703414,-11.260909337703414,-11.260909337703414,1242.8809131127434,1242.8809131127434,1242.8809131127434,0.0,0.0,0.0,5279.407115400138
562,2019-07-17,3586.2595718899715,3725.4477671928616,6882.519098806858,3586.2595718899715,3586.2595718899715,1711.046000592873,1711.046000592873,1711.046000592873,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010048723,-4.393592010048723,-4.393592010048723,1252.8476763672163,1252.8476763672163,1252.8476763672163,0.0,0.0,0.0,5297.305572482845
563,2019-07-18,3587.3239483905513,3721.401482267729,7021.997635151146,3587.3239483905513,3587.3239483905513,1746.3938573787075,1746.3938573787075,1746.3938573787075,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136419133,22.46836136419133,22.46836136419133,1261.3335797788106,1261.3335797788106,1261.3335797788106,0.0,0.0,0.0,5333.717805769259
564,2019-07-19,3588.388324891131,3574.8960385026994,6808.574488984062,3588.388324891131,3588.388324891131,1696.0108502649105,1696.0108502649105,1696.0108502649105,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457629576,-34.59503457629576,-34.59503457629576,1268.0139686055008,1268.0139686055008,1268.0139686055008,0.0,0.0,0.0,5284.399175156042
565,2019-07-20,3589.4527013917113,3718.631377740954,6910.703287397875,3589.4527013917113,3589.4527013917113,1721.1822874478612,1721.1822874478612,1721.1822874478612,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617617033,-14.026900617617033,-14.026900617617033,1272.617271829773,1272.617271829773,1272.617271829773,0.0,0.0,0.0,5310.6349888395725
566,2019-07-21,3590.517077892291,3834.3196473083594,6895.8827837282815,3590.517077892291,3590.517077892291,1762.6871879851415,1762.6871879851415,1762.6871879851415,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794836757,25.161350794836757,25.161350794836757,1274.933920954599,1274.933920954599,1274.933920954599,0.0,0.0,0.0,5353.204265877433
567,2019-07-22,3591.5814543928705,3707.7008151072573,6862.901968882967,3591.5814543928705,3591.5814543928705,1754.0619272459196,1754.0619272459196,1754.0619272459196,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438272819,16.64672438272819,16.64672438272819,1274.823286627486,1274.823286627486,1274.823286627486,0.0,0.0,0.0,5345.64338163879
568,2019-07-23,3592.6458308934507,3877.473513332273,6937.264403459888,3592.6458308934507,3592.6458308934507,1723.5494281283368,1723.5494281283368,1723.5494281283368,462.59191623570547,462.59191623570547,462.59191623570547,-11.26090933773546,-11.26090933773546,-11.26090933773546,1272.2184212303669,1272.2184212303669,1272.2184212303669,0.0,0.0,0.0,5316.195259021788
569,2019-07-24,3593.7102073940305,3730.894830765315,6825.835335016073,3593.7102073940305,3593.7102073940305,1725.3267900949588,1725.3267900949588,1725.3267900949588,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201013414,-4.39359201013414,-4.39359201013414,1267.1284658693876,1267.1284658693876,1267.1284658693876,0.0,0.0,0.0,5319.036997488989
570,2019-07-25,3594.7745838946103,3670.757879326411,6959.3259082191025,3594.7745838946103,3594.7745838946103,1744.6989321053995,1744.6989321053995,1744.6989321053995,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136421768,22.46836136421768,22.46836136421768,1259.6386545054763,1259.6386545054763,1259.6386545054763,0.0,0.0,0.0,5339.47351600001
571,2019-07-26,3595.83896039519,3720.6769171243704,6792.221544610877,3595.83896039519,3595.83896039519,1677.9048056278605,1677.9048056278605,1677.9048056278605,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457631437,-34.59503457631437,-34.59503457631437,1249.9079239684697,1249.9079239684697,1249.9079239684697,0.0,0.0,0.0,5273.743766023051
572,2019-07-27,3596.90333689577,3738.8088615054558,6844.652122063151,3596.90333689577,3596.90333689577,1686.7292295420398,1686.7292295420398,1686.7292295420398,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617596132,-14.026900617596132,-14.026900617596132,1238.1642139239304,1238.1642139239304,1238.1642139239304,0.0,0.0,0.0,5283.632566437809
573,2019-07-28,3597.9677133963496,3720.924143094257,6869.1616177432325,3597.9677133963496,3597.9677133963496,1712.4508802269281,1712.4508802269281,1712.4508802269281,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794873496,25.161350794873496,25.161350794873496,1224.697613196349,1224.697613196349,1224.697613196349,0.0,0.0,0.0,5310.418593623278
574,2019-07-29,3599.0320898969294,3652.50672347767,6911.93799166042,3599.0320898969294,3599.0320898969294,1689.0902165717946,1689.0902165717946,1689.0902165717946,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382833973,16.646724382833973,16.646724382833973,1209.8515759532552,1209.8515759532552,1209.8515759532552,0.0,0.0,0.0,5288.122306468724
575,2019-07-30,3600.096466397509,3753.8857132141043,6820.348726944261,3600.096466397509,3600.096466397509,1645.3434979784788,1645.3434979784788,1645.3434979784788,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337729164,-11.260909337729164,-11.260909337729164,1194.0124910805025,1194.0124910805025,1194.0124910805025,0.0,0.0,0.0,5245.439964375988
576,2019-07-31,3601.160842898089,3648.070428804527,6805.372630619919,3601.160842898089,3601.160842898089,1635.7962630190632,1635.7962630190632,1635.7962630190632,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010082953,-4.393592010082953,-4.393592010082953,1177.5979387934406,1177.5979387934406,1177.5979387934406,0.0,0.0,0.0,5236.957105917152
577,2019-08-01,3602.2252193986687,3715.5781456252953,6797.360589466273,3602.2252193986687,3602.2252193986687,1646.1042862050722,1646.1042862050722,1646.1042862050722,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136420149,22.46836136420149,22.46836136420149,1161.0440086051653,1161.0440086051653,1161.0440086051653,0.0,0.0,0.0,5248.3295056037405
578,2019-08-02,3603.289595899249,3508.9485511064518,6831.311958722867,3603.289595899249,3603.289595899249,1572.7889626595422,1572.7889626595422,1572.7889626595422,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576332985,-34.595034576332985,-34.595034576332985,1144.7920810001697,1144.7920810001697,1144.7920810001697,0.0,0.0,0.0,5176.078558558791
579,2019-08-03,3604.3539723998283,3506.403590108466,6741.782936676677,3604.3539723998283,3604.3539723998283,1577.8405063204254,1577.8405063204254,1577.8405063204254,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061761433,-14.02690061761433,-14.02690061761433,1129.2754907023343,1129.2754907023343,1129.2754907023343,0.0,0.0,0.0,5182.194478720254
580,2019-08-04,3605.4183489004085,3643.199490643326,6789.453032293421,3605.4183489004085,3605.4183489004085,1602.659758881967,1602.659758881967,1602.659758881967,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794849614,25.161350794849614,25.161350794849614,1114.906491851412,1114.906491851412,1114.906491851412,0.0,0.0,0.0,5208.078107782376
581,2019-08-05,3606.482725400988,3530.3887503792735,6769.624656742821,3606.482725400988,3606.482725400988,1581.3025752650672,1581.3025752650672,1581.3025752650672,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382855087,16.646724382855087,16.646724382855087,1102.0639346465066,1102.0639346465066,1102.0639346465066,0.0,0.0,0.0,5187.785300666055
582,2019-08-06,3607.5471019015677,3567.0287044544616,6601.3332030997935,3607.5471019015677,3607.5471019015677,1542.4130463770553,1542.4130463770553,1542.4130463770553,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337722866,-11.260909337722866,-11.260909337722866,1091.0820394790726,1091.0820394790726,1091.0820394790726,0.0,0.0,0.0,5149.960148278623
583,2019-08-07,3608.611478402148,3419.237979473731,6692.405731237197,3608.611478402148,3608.611478402148,1540.4389432145247,1540.4389432145247,1540.4389432145247,462.59191623570547,462.59191623570547,462.59191623570547,-4.3935920100660475,-4.3935920100660475,-4.3935920100660475,1082.2406189888852,1082.2406189888852,1082.2406189888852,0.0,0.0,0.0,5149.050421616673
584,2019-08-08,3609.675854902727,3641.0684808462365,6792.682523029605,3609.675854902727,3609.675854902727,1560.8173295877589,1560.8173295877589,1560.8173295877589,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364233324,22.468361364233324,22.468361364233324,1075.7570519878202,1075.7570519878202,1075.7570519878202,0.0,0.0,0.0,5170.493184490486
585,2019-08-09,3610.7402314033075,3547.3671645846116,6632.080041456946,3610.7402314033075,3610.7402314033075,1499.7771389136385,1499.7771389136385,1499.7771389136385,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576309445,-34.595034576309445,-34.595034576309445,1071.7802572542425,1071.7802572542425,1071.7802572542425,0.0,0.0,0.0,5110.517370316946
586,2019-08-10,3611.8046079038872,3511.505621474156,6675.872094461612,3611.8046079038872,3611.8046079038872,1518.9518671803903,1518.9518671803903,1518.9518671803903,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617642877,-14.026900617642877,-14.026900617642877,1070.3868515623278,1070.3868515623278,1070.3868515623278,0.0,0.0,0.0,5130.756475084278
587,2019-08-11,3612.8689844044666,3503.965238093953,6851.430134525558,3612.8689844044666,3612.8689844044666,1559.3328739916308,1559.3328739916308,1559.3328739916308,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079476104,25.16135079476104,25.16135079476104,1071.5796069611642,1071.5796069611642,1071.5796069611642,0.0,0.0,0.0,5172.201858396097
588,2019-08-12,3613.9338127431533,3554.9175901004633,6779.783930014879,3613.9338127431533,3613.9338127431533,1554.5268900272831,1554.5268900272831,1554.5268900272831,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382741905,16.646724382741905,16.646724382741905,1075.2882494088356,1075.2882494088356,1075.2882494088356,0.0,0.0,0.0,5168.460702770437
589,2019-08-13,3614.9986410818406,3619.514895524044,6653.657172253744,3614.9986410818406,3614.9986410818406,1532.703573572657,1532.703573572657,1532.703573572657,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337716567,-11.260909337716567,-11.260909337716567,1081.3725666746682,1081.3725666746682,1081.3725666746682,0.0,0.0,0.0,5147.702214654498
590,2019-08-14,3616.063469420527,3719.818356066795,6693.78094352816,3616.063469420527,3616.063469420527,1547.826044461414,1547.826044461414,1547.826044461414,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010117181,-4.393592010117181,-4.393592010117181,1089.6277202358258,1089.6277202358258,1089.6277202358258,0.0,0.0,0.0,5163.889513881941
591,2019-08-15,3617.128297759214,3596.5498895245028,6785.213334889969,3617.128297759214,3617.128297759214,1584.8518636007068,1584.8518636007068,1584.8518636007068,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364217134,22.468361364217134,22.468361364217134,1099.7915860007843,1099.7915860007843,1099.7915860007843,0.0,0.0,0.0,5201.980161359921
592,2019-08-16,3618.1931260979004,3529.176942787346,6749.587618459526,3618.1931260979004,3618.1931260979004,1539.5507659068817,1539.5507659068817,1539.5507659068817,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457630366,-34.59503457630366,-34.59503457630366,1111.55388424748,1111.55388424748,1111.55388424748,0.0,0.0,0.0,5157.7438920047825
593,2019-08-17,3619.257954436587,3509.443709123292,6862.200626707288,3619.257954436587,3619.257954436587,1573.1318177971216,1573.1318177971216,1573.1318177971216,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617572538,-14.026900617572538,-14.026900617572538,1124.5668021789888,1124.5668021789888,1124.5668021789888,0.0,0.0,0.0,5192.389772233709
594,2019-08-18,3620.322782775274,3703.2404334773255,6809.9750155332,3620.322782775274,3620.322782775274,1626.2100317759707,1626.2100317759707,1626.2100317759707,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079479778,25.16135079479778,25.16135079479778,1138.4567647454676,1138.4567647454676,1138.4567647454676,0.0,0.0,0.0,5246.532814551245
595,2019-08-19,3621.3876111139607,3628.5053822416457,6836.475378815837,3621.3876111139607,3621.3876111139607,1632.0756129660163,1632.0756129660163,1632.0756129660163,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382847697,16.646724382847697,16.646724382847697,1152.8369723474632,1152.8369723474632,1152.8369723474632,0.0,0.0,0.0,5253.4632240799765
596,2019-08-20,3622.452439452647,3577.6116365287335,6789.830664953169,3622.452439452647,3622.452439452647,1618.6513057872505,1618.6513057872505,1618.6513057872505,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337748611,-11.260909337748611,-11.260909337748611,1167.3202988892938,1167.3202988892938,1167.3202988892938,0.0,0.0,0.0,5241.103745239898
597,2019-08-21,3623.5172677913342,3605.6237207923014,6879.462727086074,3623.5172677913342,3623.5172677913342,1639.7304554083732,1639.7304554083732,1639.7304554083732,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010100278,-4.393592010100278,-4.393592010100278,1181.5321311827681,1181.5321311827681,1181.5321311827681,0.0,0.0,0.0,5263.247723199707
598,2019-08-22,3624.5820961300205,3700.057038009479,6885.596384556609,3624.5820961300205,3624.5820961300205,1680.1830089397893,1680.1830089397893,1680.1830089397893,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364195452,22.468361364195452,22.468361364195452,1195.1227313398883,1195.1227313398883,1195.1227313398883,0.0,0.0,0.0,5304.76510506981
599,2019-08-23,3625.6469244687073,3576.6719355981627,6861.490734725448,3625.6469244687073,3625.6469244687073,1635.775599178478,1635.775599178478,1635.775599178478,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457634667,-34.59503457634667,-34.59503457634667,1207.7787175191193,1207.7787175191193,1207.7787175191193,0.0,0.0,0.0,5261.422523647185
600,2019-08-24,3626.711752807394,3688.502356871922,6868.242827884818,3626.711752807394,3626.711752807394,1667.7983004714092,1667.7983004714092,1667.7983004714092,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061755164,-14.02690061755164,-14.02690061755164,1219.2332848532553,1219.2332848532553,1219.2332848532553,0.0,0.0,0.0,5294.510053278804
601,2019-08-25,3627.776581146081,3903.027598841736,6859.594394586856,3627.776581146081,3627.776581146081,1717.0280937880264,1717.0280937880264,1717.0280937880264,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794773906,25.161350794773906,25.161350794773906,1229.2748267575469,1229.2748267575469,1229.2748267575469,0.0,0.0,0.0,5344.804674934107
602,2019-08-26,3628.8414094847676,3857.952867279556,7000.790620297663,3628.8414094847676,3628.8414094847676,1716.9923066135318,1716.9923066135318,1716.9923066135318,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382801658,16.646724382801658,16.646724382801658,1237.7536659950247,1237.7536659950247,1237.7536659950247,0.0,0.0,0.0,5345.833716098299
603,2019-08-27,3629.9062378234544,3641.6504930258925,6947.050055351558,3629.9062378234544,3629.9062378234544,1695.9176702440234,1695.9176702440234,1695.9176702440234,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337686032,-11.260909337686032,-11.260909337686032,1244.586663346004,1244.586663346004,1244.586663346004,0.0,0.0,0.0,5325.8239080674775
604,2019-08-28,3630.9710661621407,3858.667238763209,6933.755205753974,3630.9710661621407,3630.9710661621407,1707.9578619630004,1707.9578619630004,1707.9578619630004,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010117133,-4.393592010117133,-4.393592010117133,1249.759537737412,1249.759537737412,1249.759537737412,0.0,0.0,0.0,5338.928928125141
605,2019-08-29,3632.0358945008275,3737.763390435002,7059.305339508913,3632.0358945008275,3632.0358945008275,1738.3870808343515,1738.3870808343515,1738.3870808343515,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364184748,22.468361364184748,22.468361364184748,1253.326803234461,1253.326803234461,1253.326803234461,0.0,0.0,0.0,5370.422975335179
606,2019-08-30,3633.100722839514,3650.451637057454,6829.080055442617,3633.100722839514,3633.100722839514,1683.406184856391,1683.406184856391,1683.406184856391,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457632314,-34.59503457632314,-34.59503457632314,1255.4093031970085,1255.4093031970085,1255.4093031970085,0.0,0.0,0.0,5316.506907695905
607,2019-08-31,3634.165551178201,3758.5573128203664,6990.114036424311,3634.165551178201,3634.165551178201,1704.7544134913644,1704.7544134913644,1704.7544134913644,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617619283,-14.026900617619283,-14.026900617619283,1256.1893978732783,1256.1893978732783,1256.1893978732783,0.0,0.0,0.0,5338.919964669565
608,2019-09-01,3635.2303795168878,3756.8586873307445,7027.574403775747,3635.2303795168878,3635.2303795168878,1743.6572034518817,1743.6572034518817,1743.6572034518817,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794810645,25.161350794810645,25.161350794810645,1255.9039364213659,1255.9039364213659,1255.9039364213659,0.0,0.0,0.0,5378.8875829687695
609,2019-09-02,3636.2952078555745,3836.1909267633387,6982.881969514825,3636.2952078555745,3636.2952078555745,1734.0738561288495,1734.0738561288495,1734.0738561288495,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382755625,16.646724382755625,16.646724382755625,1254.8352155103883,1254.8352155103883,1254.8352155103883,0.0,0.0,0.0,5370.369063984424
610,2019-09-03,3637.360036194261,3675.1819286726295,6962.992848074685,3637.360036194261,3637.360036194261,1704.631198976919,1704.631198976919,1704.631198976919,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337736024,-11.260909337736024,-11.260909337736024,1253.3001920789495,1253.3001920789495,1253.3001920789495,0.0,0.0,0.0,5341.99123517118
611,2019-09-04,3638.4248645329476,3771.4049486103263,6915.87803571403,3638.4248645329476,3638.4248645329476,1709.83659968723,1709.83659968723,1709.83659968723,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201016827,-4.39359201016827,-4.39359201016827,1251.6382754616927,1251.6382754616927,1251.6382754616927,0.0,0.0,0.0,5348.261464220178
612,2019-09-05,3639.489692871635,3783.8338412400603,6879.500870505545,3639.489692871635,3639.489692871635,1735.2583497703963,1735.2583497703963,1735.2583497703963,462.59191623570547,462.59191623570547,462.59191623570547,22.4683613642111,22.4683613642111,22.4683613642111,1250.1980721704797,1250.1980721704797,1250.1980721704797,0.0,0.0,0.0,5374.748042642032
613,2019-09-06,3640.554521210321,3777.4055425755614,7036.8246640552015,3640.554521210321,3640.554521210321,1677.3203752420895,1677.3203752420895,1677.3203752420895,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576341746,-34.595034576341746,-34.595034576341746,1249.3234935827256,1249.3234935827256,1249.3234935827256,0.0,0.0,0.0,5317.874896452411
614,2019-09-07,3641.6193495490083,3755.484696167904,6925.093784267708,3641.6193495490083,3641.6193495490083,1697.9046770923717,1697.9046770923717,1697.9046770923717,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617686922,-14.026900617686922,-14.026900617686922,1249.339661474353,1249.339661474353,1249.339661474353,0.0,0.0,0.0,5339.52402664138
615,2019-09-08,3642.6841778876947,3834.4105464079703,6993.672260410984,3642.6841778876947,3642.6841778876947,1738.2923249528794,1738.2923249528794,1738.2923249528794,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794782688,25.161350794782688,25.161350794782688,1250.5390579223913,1250.5390579223913,1250.5390579223913,0.0,0.0,0.0,5380.9765028405745
616,2019-09-09,3643.7490062263814,3847.079756003321,6941.886342251696,3643.7490062263814,3643.7490062263814,1732.4070047518946,1732.4070047518946,1732.4070047518946,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438270959,16.64672438270959,16.64672438270959,1253.1683641334794,1253.1683641334794,1253.1683641334794,0.0,0.0,0.0,5376.156010978276
617,2019-09-10,3644.8138345650677,3873.8152842977806,6953.132257418444,3644.8138345650677,3644.8138345650677,1708.7474241398234,1708.7474241398234,1708.7474241398234,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337768066,-11.260909337768066,-11.260909337768066,1257.416417241886,1257.416417241886,1257.416417241886,0.0,0.0,0.0,5353.561258704891
